,dataset,jobid,timeserie,signal_length,n_brkpts,algo_name,cost_function,loss,penalty,computation_time
227,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Gauss,-20293.745879630158,0.015848931924611134,0.13758277893066406
228,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Gauss,-20293.745879630158,0.25118864315095796,0.13764238357543945
229,dataset_oth_db,1391,bytesRead,1526,4,Binseg,Gauss,-20751.790156130406,3.981071705534969,0.20547747611999512
230,dataset_oth_db,1391,bytesRead,1526,4,Binseg,Gauss,-20751.790156130406,63.0957344480193,0.20561933517456055
231,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Linear,2819921595669.0,0.001,0.07479262351989746
232,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Linear,2819921595669.0,0.015848931924611134,0.07440352439880371
233,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Linear,2819921595669.0,0.25118864315095796,0.07466840744018555
234,dataset_oth_db,1391,bytesRead,1526,4,Binseg,Linear,2819921595669.0,3.981071705534969,0.18537020683288574
235,dataset_oth_db,1391,bytesRead,1526,64,Binseg,Linear,2819921595669.0,63.0957344480193,2.162355422973633
236,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Clinear,2817253860917.736,0.001,0.0695946216583252
237,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Clinear,2817253860917.736,0.015848931924611134,0.06917452812194824
238,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Clinear,2817253860917.736,0.25118864315095796,0.06978178024291992
239,dataset_oth_db,1391,bytesRead,1526,4,Binseg,Clinear,2817253860917.736,3.981071705534969,0.14360880851745605
240,dataset_oth_db,1391,bytesRead,1526,64,Binseg,Clinear,2817253860917.736,63.0957344480193,1.3927593231201172
241,dataset_oth_db,1391,bytesRead,1526,1,Binseg,AR,2654003382400.529,0.001,0.14265942573547363
242,dataset_oth_db,1391,bytesRead,1526,1,Binseg,AR,2654003382400.529,0.015848931924611134,0.14254474639892578
243,dataset_oth_db,1391,bytesRead,1526,1,Binseg,AR,2654003382400.529,0.25118864315095796,0.1426999568939209
244,dataset_oth_db,1391,bytesRead,1526,2,Binseg,AR,2417075026837.714,3.981071705534969,0.14268159866333008
245,dataset_oth_db,1391,bytesRead,1526,2,Binseg,AR,2417075026837.714,63.0957344480193,0.14279484748840332
246,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Mala,2678781938984.55,0.001,0.9591515064239502
247,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Mala,2678781938984.55,0.015848931924611134,0.9578976631164551
248,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Mala,2678781938984.55,0.25118864315095796,0.9550988674163818
249,dataset_oth_db,1391,bytesRead,1526,3,Binseg,Mala,2255937276535.2,3.981071705534969,0.954533576965332
250,dataset_oth_db,1391,bytesRead,1526,3,Binseg,Mala,2255937276535.2,63.0957344480193,0.9527819156646729
251,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Rank,[[-151.10033649]],0.001,0.07292699813842773
252,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Rank,[[-151.10033649]],0.015848931924611134,0.07260394096374512
253,dataset_oth_db,1391,bytesRead,1526,1,Binseg,Rank,[[-151.10033649]],0.25118864315095796,0.07221055030822754
254,dataset_oth_db,1391,bytesRead,1526,4,Binseg,Rank,[[-303.59790095]],3.981071705534969,0.14322876930236816
255,dataset_oth_db,1391,bytesRead,1526,4,Binseg,Rank,[[-303.59790095]],63.0957344480193,0.1433393955230713
256,dataset_oth_db,1391,bytesRead,1526,0,Botup,L1,1680117.0,0.001,0.12645459175109863
257,dataset_oth_db,1391,bytesRead,1526,0,Botup,L1,1680117.0,0.015848931924611134,0.1260693073272705
258,dataset_oth_db,1391,bytesRead,1526,0,Botup,L1,1680117.0,0.25118864315095796,0.1264493465423584
259,dataset_oth_db,1391,bytesRead,1526,3,Botup,L1,1680117.0,3.981071705534969,0.12435412406921387
260,dataset_oth_db,1391,bytesRead,1526,63,Botup,L1,1680117.0,63.0957344480193,0.1154937744140625
261,dataset_oth_db,1391,bytesRead,1526,0,Botup,L2,2818071796760.9478,0.001,0.12766456604003906
262,dataset_oth_db,1391,bytesRead,1526,0,Botup,L2,2818071796760.9478,0.015848931924611134,0.12797069549560547
263,dataset_oth_db,1391,bytesRead,1526,0,Botup,L2,2818071796760.9478,0.25118864315095796,0.12778568267822266
264,dataset_oth_db,1391,bytesRead,1526,3,Botup,L2,2255937276535.2,3.981071705534969,0.12727093696594238
265,dataset_oth_db,1391,bytesRead,1526,63,Botup,L2,2255937276535.2,63.0957344480193,0.11288022994995117
266,dataset_oth_db,1391,bytesRead,1526,0,Botup,Gauss,32559.75658139864,0.001,0.17537903785705566
267,dataset_oth_db,1391,bytesRead,1526,0,Botup,Gauss,32559.75658139864,0.015848931924611134,0.17593908309936523
268,dataset_oth_db,1391,bytesRead,1526,0,Botup,Gauss,32559.75658139864,0.25118864315095796,0.17607545852661133
269,dataset_oth_db,1391,bytesRead,1526,3,Botup,Gauss,-20751.790156130402,3.981071705534969,0.17552733421325684
270,dataset_oth_db,1391,bytesRead,1526,63,Botup,Gauss,-20751.790156130457,63.0957344480193,0.1576223373413086
271,dataset_oth_db,1391,bytesRead,1526,0,Botup,Linear,2819921595669.0,0.001,0.09259796142578125
272,dataset_oth_db,1391,bytesRead,1526,0,Botup,Linear,2819921595669.0,0.015848931924611134,0.09245109558105469
273,dataset_oth_db,1391,bytesRead,1526,0,Botup,Linear,2819921595669.0,0.25118864315095796,0.09232854843139648
274,dataset_oth_db,1391,bytesRead,1526,3,Botup,Linear,2819921595669.0,3.981071705534969,0.09068822860717773
275,dataset_oth_db,1391,bytesRead,1526,63,Botup,Linear,2819921595669.0,63.0957344480193,0.08422374725341797
276,dataset_oth_db,1391,bytesRead,1526,0,Botup,Clinear,2817448810202.655,0.001,0.10331487655639648
277,dataset_oth_db,1391,bytesRead,1526,0,Botup,Clinear,2817448810202.655,0.015848931924611134,0.10357213020324707
278,dataset_oth_db,1391,bytesRead,1526,0,Botup,Clinear,2817448810202.655,0.25118864315095796,0.10329627990722656
279,dataset_oth_db,1391,bytesRead,1526,3,Botup,Clinear,2817253860917.736,3.981071705534969,0.10187673568725586
280,dataset_oth_db,1391,bytesRead,1526,63,Botup,Clinear,2817253860917.736,63.0957344480193,0.09051871299743652
281,dataset_oth_db,1391,bytesRead,1526,0,Botup,AR,2818069302981.3984,0.001,0.1635284423828125
282,dataset_oth_db,1391,bytesRead,1526,0,Botup,AR,2818069302981.3984,0.015848931924611134,0.1633625030517578
283,dataset_oth_db,1391,bytesRead,1526,0,Botup,AR,2818069302981.3984,0.25118864315095796,0.16333770751953125
284,dataset_oth_db,1391,bytesRead,1526,3,Botup,AR,1409960432322.0005,3.981071705534969,0.16100072860717773
285,dataset_oth_db,1391,bytesRead,1526,63,Botup,AR,1409960432322.0005,63.0957344480193,0.13951420783996582
286,dataset_oth_db,1391,bytesRead,1526,0,Botup,Mala,2818071796760.947,0.001,0.5324232578277588
287,dataset_oth_db,1391,bytesRead,1526,0,Botup,Mala,2818071796760.947,0.015848931924611134,0.5322849750518799
288,dataset_oth_db,1391,bytesRead,1526,0,Botup,Mala,2818071796760.947,0.25118864315095796,0.5327341556549072
289,dataset_oth_db,1391,bytesRead,1526,3,Botup,Mala,2255937276535.2,3.981071705534969,0.5305666923522949
290,dataset_oth_db,1391,bytesRead,1526,63,Botup,Mala,2255937276535.2,63.0957344480193,0.3042588233947754
291,dataset_oth_db,1391,bytesRead,1526,0,Botup,Rank,[[0.]],0.001,0.12897229194641113
292,dataset_oth_db,1391,bytesRead,1526,0,Botup,Rank,[[0.]],0.015848931924611134,0.12762188911437988
293,dataset_oth_db,1391,bytesRead,1526,0,Botup,Rank,[[0.]],0.25118864315095796,0.1275501251220703
294,dataset_oth_db,1391,bytesRead,1526,3,Botup,Rank,[[-303.59790095]],3.981071705534969,0.12402987480163574
295,dataset_oth_db,1391,bytesRead,1526,63,Botup,Rank,[[-303.59790095]],63.0957344480193,0.10811781883239746
296,dataset_oth_db,1391,bytesRead,1526,0,Wind,L1,1680117.0,0.001,0.08385848999023438
297,dataset_oth_db,1391,bytesRead,1526,0,Wind,L1,1680117.0,0.015848931924611134,0.0837404727935791
298,dataset_oth_db,1391,bytesRead,1526,0,Wind,L1,1680117.0,0.25118864315095796,0.08374643325805664
299,dataset_oth_db,1391,bytesRead,1526,0,Wind,L1,1680117.0,3.981071705534969,0.08394718170166016
300,dataset_oth_db,1391,bytesRead,1526,0,Wind,L1,1680117.0,63.0957344480193,0.08375763893127441
301,dataset_oth_db,1391,bytesRead,1526,1,Wind,L2,2763465732995.219,0.001,0.05738711357116699
302,dataset_oth_db,1391,bytesRead,1526,1,Wind,L2,2763465732995.219,0.015848931924611134,0.05779123306274414
303,dataset_oth_db,1391,bytesRead,1526,1,Wind,L2,2763465732995.219,0.25118864315095796,0.05774688720703125
304,dataset_oth_db,1391,bytesRead,1526,1,Wind,L2,2763465732995.219,3.981071705534969,0.05762505531311035
305,dataset_oth_db,1391,bytesRead,1526,1,Wind,L2,2763465732995.219,63.0957344480193,0.05740761756896973
306,dataset_oth_db,1391,bytesRead,1526,1,Wind,Gauss,-19154.91939841238,0.001,0.09334468841552734
307,dataset_oth_db,1391,bytesRead,1526,1,Wind,Gauss,-19154.91939841238,0.015848931924611134,0.09361815452575684
308,dataset_oth_db,1391,bytesRead,1526,1,Wind,Gauss,-19154.91939841238,0.25118864315095796,0.09332394599914551
309,dataset_oth_db,1391,bytesRead,1526,1,Wind,Gauss,-19154.91939841238,3.981071705534969,0.09309506416320801
310,dataset_oth_db,1391,bytesRead,1526,1,Wind,Gauss,-19154.91939841238,63.0957344480193,0.0927739143371582
311,dataset_oth_db,1391,bytesRead,1526,0,Wind,Linear,2819921595669.0,0.001,0.052344560623168945
312,dataset_oth_db,1391,bytesRead,1526,0,Wind,Linear,2819921595669.0,0.015848931924611134,0.05254960060119629
313,dataset_oth_db,1391,bytesRead,1526,0,Wind,Linear,2819921595669.0,0.25118864315095796,0.052510738372802734
314,dataset_oth_db,1391,bytesRead,1526,0,Wind,Linear,2819921595669.0,3.981071705534969,0.05261039733886719
315,dataset_oth_db,1391,bytesRead,1526,0,Wind,Linear,2819921595669.0,63.0957344480193,0.052371978759765625
316,dataset_oth_db,1391,bytesRead,1526,0,Wind,Clinear,2817448810202.655,0.001,0.0504150390625
317,dataset_oth_db,1391,bytesRead,1526,0,Wind,Clinear,2817448810202.655,0.015848931924611134,0.05007433891296387
318,dataset_oth_db,1391,bytesRead,1526,0,Wind,Clinear,2817448810202.655,0.25118864315095796,0.050282955169677734
319,dataset_oth_db,1391,bytesRead,1526,0,Wind,Clinear,2817448810202.655,3.981071705534969,0.05029749870300293
320,dataset_oth_db,1391,bytesRead,1526,0,Wind,Clinear,2817448810202.655,63.0957344480193,0.050325870513916016
321,dataset_oth_db,1391,bytesRead,1526,1,Wind,AR,2759917344251.16,0.001,0.07412099838256836
322,dataset_oth_db,1391,bytesRead,1526,1,Wind,AR,2759917344251.16,0.015848931924611134,0.07396960258483887
323,dataset_oth_db,1391,bytesRead,1526,1,Wind,AR,2759917344251.16,0.25118864315095796,0.07388019561767578
324,dataset_oth_db,1391,bytesRead,1526,1,Wind,AR,2759917344251.16,3.981071705534969,0.07390356063842773
325,dataset_oth_db,1391,bytesRead,1526,1,Wind,AR,2759917344251.16,63.0957344480193,0.0739893913269043
326,dataset_oth_db,1391,bytesRead,1526,1,Wind,Mala,2763465732995.22,0.001,0.03809213638305664
327,dataset_oth_db,1391,bytesRead,1526,1,Wind,Mala,2763465732995.22,0.015848931924611134,0.037764787673950195
328,dataset_oth_db,1391,bytesRead,1526,1,Wind,Mala,2763465732995.22,0.25118864315095796,0.03786444664001465
329,dataset_oth_db,1391,bytesRead,1526,1,Wind,Mala,2763465732995.22,3.981071705534969,0.03800010681152344
330,dataset_oth_db,1391,bytesRead,1526,1,Wind,Mala,2763465732995.22,63.0957344480193,0.038666725158691406
331,dataset_oth_db,1391,bytesRead,1526,1,Wind,Rank,[[-59.11745489]],0.001,0.05501103401184082
332,dataset_oth_db,1391,bytesRead,1526,1,Wind,Rank,[[-59.11745489]],0.015848931924611134,0.054464101791381836
333,dataset_oth_db,1391,bytesRead,1526,1,Wind,Rank,[[-59.11745489]],0.25118864315095796,0.05364656448364258
334,dataset_oth_db,1391,bytesRead,1526,1,Wind,Rank,[[-59.11745489]],3.981071705534969,0.05375075340270996
335,dataset_oth_db,1391,bytesRead,1526,1,Wind,Rank,[[-59.11745489]],63.0957344480193,0.05359244346618652
336,dataset_oth_db,1335,bytesWritten,1549,141,Pelt,L1,2674928139.0,0.001,0.6373553276062012
337,dataset_oth_db,1335,bytesWritten,1549,141,Pelt,L1,2674928139.0,0.015848931924611134,0.6378786563873291
338,dataset_oth_db,1335,bytesWritten,1549,141,Pelt,L1,2674928139.0,0.25118864315095796,0.6385531425476074
339,dataset_oth_db,1335,bytesWritten,1549,141,Pelt,L1,2674928139.0,3.981071705534969,0.6388695240020752
340,dataset_oth_db,1335,bytesWritten,1549,141,Pelt,L1,2674928139.0,63.0957344480193,0.6375503540039062
341,dataset_oth_db,1335,bytesWritten,1549,141,Pelt,L1,2674928139.0,1000.0,0.6386797428131104
342,dataset_oth_db,1335,bytesWritten,1549,261,Pelt,L2,3.392465970881092e+17,0.001,0.0737924575805664
343,dataset_oth_db,1335,bytesWritten,1549,261,Pelt,L2,3.392465970881092e+17,0.015848931924611134,0.07386970520019531
344,dataset_oth_db,1335,bytesWritten,1549,261,Pelt,L2,3.392465970881092e+17,0.25118864315095796,0.07314467430114746
345,dataset_oth_db,1335,bytesWritten,1549,267,Pelt,L2,3.392465970881092e+17,3.981071705534969,0.07243013381958008
346,dataset_oth_db,1335,bytesWritten,1549,259,Pelt,L2,3.392465970881093e+17,63.0957344480193,0.07337117195129395
347,dataset_oth_db,1335,bytesWritten,1549,259,Pelt,L2,3.392465970881093e+17,1000.0,0.07331013679504395
348,dataset_oth_db,1335,bytesWritten,1549,260,Pelt,Gauss,15336.11100494484,0.001,0.1008918285369873
349,dataset_oth_db,1335,bytesWritten,1549,260,Pelt,Gauss,15336.11100494484,0.015848931924611134,0.09744787216186523
350,dataset_oth_db,1335,bytesWritten,1549,252,Pelt,Gauss,15336.918689113325,0.25118864315095796,0.10186505317687988
351,dataset_oth_db,1335,bytesWritten,1549,188,Pelt,Gauss,15455.278402780488,3.981071705534969,0.12387633323669434
352,dataset_oth_db,1335,bytesWritten,1549,76,Pelt,Gauss,19047.583621533264,63.0957344480193,0.4206564426422119
353,dataset_oth_db,1335,bytesWritten,1549,6,Pelt,Gauss,31782.22224041307,1000.0,1.0361504554748535
354,dataset_oth_db,1335,bytesWritten,1549,69,Pelt,Linear,4.4323107614871626e+19,0.001,0.15557146072387695
355,dataset_oth_db,1335,bytesWritten,1549,69,Pelt,Linear,4.4323107614871626e+19,0.015848931924611134,0.15608763694763184
356,dataset_oth_db,1335,bytesWritten,1549,69,Pelt,Linear,4.4323107614871626e+19,0.25118864315095796,0.15610790252685547
357,dataset_oth_db,1335,bytesWritten,1549,69,Pelt,Linear,4.4323107614871626e+19,3.981071705534969,0.1557471752166748
358,dataset_oth_db,1335,bytesWritten,1549,56,Pelt,Linear,4.432310761487163e+19,63.0957344480193,0.15647602081298828
359,dataset_oth_db,1335,bytesWritten,1549,23,Pelt,Linear,4.432310761487167e+19,1000.0,0.15632081031799316
360,dataset_oth_db,1335,bytesWritten,1549,130,Pelt,Clinear,2.061937502546542e+17,0.001,0.08934187889099121
361,dataset_oth_db,1335,bytesWritten,1549,130,Pelt,Clinear,2.061937502546542e+17,0.015848931924611134,0.09022021293640137
362,dataset_oth_db,1335,bytesWritten,1549,130,Pelt,Clinear,2.061937502546542e+17,0.25118864315095796,0.08927392959594727
363,dataset_oth_db,1335,bytesWritten,1549,127,Pelt,Clinear,2.061937502546542e+17,3.981071705534969,0.07686257362365723
364,dataset_oth_db,1335,bytesWritten,1549,120,Pelt,Clinear,2.0619375025465427e+17,63.0957344480193,0.10346770286560059
365,dataset_oth_db,1335,bytesWritten,1549,120,Pelt,Clinear,2.0619375025465427e+17,1000.0,0.09796762466430664
366,dataset_oth_db,1335,bytesWritten,1549,252,Pelt,AR,5.649130647733046e+16,0.001,0.08617067337036133
367,dataset_oth_db,1335,bytesWritten,1549,252,Pelt,AR,5.649130647733046e+16,0.015848931924611134,0.08602643013000488
368,dataset_oth_db,1335,bytesWritten,1549,252,Pelt,AR,5.649130647733046e+16,0.25118864315095796,0.08593964576721191
369,dataset_oth_db,1335,bytesWritten,1549,252,Pelt,AR,5.649130647733046e+16,3.981071705534969,0.08606314659118652
370,dataset_oth_db,1335,bytesWritten,1549,252,Pelt,AR,5.649130647733046e+16,63.0957344480193,0.08673644065856934
371,dataset_oth_db,1335,bytesWritten,1549,252,Pelt,AR,5.649130647733046e+16,1000.0,0.08595538139343262
372,dataset_oth_db,1335,bytesWritten,1549,261,Pelt,Mala,3.392465970881075e+17,0.001,0.04851675033569336
373,dataset_oth_db,1335,bytesWritten,1549,261,Pelt,Mala,3.392465970881075e+17,0.015848931924611134,0.04896998405456543
374,dataset_oth_db,1335,bytesWritten,1549,261,Pelt,Mala,3.392465970881075e+17,0.25118864315095796,0.04924583435058594
375,dataset_oth_db,1335,bytesWritten,1549,267,Pelt,Mala,3.392465970881075e+17,3.981071705534969,0.04810786247253418
376,dataset_oth_db,1335,bytesWritten,1549,259,Pelt,Mala,3.3924659708810765e+17,63.0957344480193,0.04658699035644531
377,dataset_oth_db,1335,bytesWritten,1549,259,Pelt,Mala,3.3924659708810765e+17,1000.0,0.04627847671508789
378,dataset_oth_db,1335,bytesWritten,1549,243,Pelt,Rank,[[-1427.14141644]],0.001,0.2697563171386719
379,dataset_oth_db,1335,bytesWritten,1549,211,Pelt,Rank,[[-1426.92491895]],0.015848931924611134,0.27274322509765625
380,dataset_oth_db,1335,bytesWritten,1549,56,Pelt,Rank,[[-1413.34166728]],0.25118864315095796,0.44420671463012695
381,dataset_oth_db,1335,bytesWritten,1549,8,Pelt,Rank,[[-1378.57015784]],3.981071705534969,0.6844441890716553
382,dataset_oth_db,1335,bytesWritten,1549,6,Pelt,Rank,[[-1351.87014543]],63.0957344480193,0.9436519145965576
383,dataset_oth_db,1335,bytesWritten,1549,0,Pelt,Rank,[[0.]],1000.0,3.7868096828460693
384,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,L1,150345881941.0,0.001,0.13110709190368652
385,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,L1,150345881941.0,0.015848931924611134,0.13069891929626465
386,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,L1,150345881941.0,0.25118864315095796,0.13046550750732422
387,dataset_oth_db,1335,bytesWritten,1549,4,Binseg,L1,127115696785.0,3.981071705534969,0.1987917423248291
388,dataset_oth_db,1335,bytesWritten,1549,64,Binseg,L1,64998787762.0,63.0957344480193,0.401989221572876
389,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,L2,2.278538410247157e+19,0.001,0.08915829658508301
390,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,L2,2.278538410247157e+19,0.015848931924611134,0.08951520919799805
391,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,L2,2.278538410247157e+19,0.25118864315095796,0.08986401557922363
392,dataset_oth_db,1335,bytesWritten,1549,4,Binseg,L2,1.0445451291398402e+19,3.981071705534969,0.18772649765014648
393,dataset_oth_db,1335,bytesWritten,1549,64,Binseg,L2,3.392543723184763e+17,63.0957344480193,0.32367730140686035
394,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Gauss,57242.96932969239,0.001,0.14057207107543945
395,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Gauss,57242.96932969239,0.015848931924611134,0.1408839225769043
396,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Gauss,57242.96932969239,0.25118864315095796,0.1400458812713623
397,dataset_oth_db,1335,bytesWritten,1549,4,Binseg,Gauss,48422.54784557337,3.981071705534969,0.267474889755249
398,dataset_oth_db,1335,bytesWritten,1549,64,Binseg,Gauss,23721.83790449846,63.0957344480193,0.6170752048492432
399,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Linear,4.432310761487167e+19,0.001,0.07538509368896484
400,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Linear,4.432310761487167e+19,0.015848931924611134,0.07496953010559082
401,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Linear,4.432310761487167e+19,0.25118864315095796,0.07508468627929688
402,dataset_oth_db,1335,bytesWritten,1549,4,Binseg,Linear,4.432310761487167e+19,3.981071705534969,0.10076475143432617
403,dataset_oth_db,1335,bytesWritten,1549,9,Binseg,Linear,4.432310761487167e+19,63.0957344480193,0.11099743843078613
404,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Clinear,2.8537974975530648e+19,0.001,0.07109904289245605
405,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Clinear,2.8537974975530648e+19,0.015848931924611134,0.07123255729675293
406,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Clinear,2.8537974975530648e+19,0.25118864315095796,0.07086324691772461
407,dataset_oth_db,1335,bytesWritten,1549,4,Binseg,Clinear,2.2127296340516282e+19,3.981071705534969,0.12277746200561523
408,dataset_oth_db,1335,bytesWritten,1549,25,Binseg,Clinear,1.4723626379131947e+19,63.0957344480193,0.18652629852294922
409,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,AR,2.1457546846756797e+17,0.001,0.15879106521606445
410,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,AR,2.1457546846756797e+17,0.015848931924611134,0.15883278846740723
411,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,AR,2.1457546846756797e+17,0.25118864315095796,0.15880060195922852
412,dataset_oth_db,1335,bytesWritten,1549,4,Binseg,AR,1.8500014338959085e+17,3.981071705534969,0.34773707389831543
413,dataset_oth_db,1335,bytesWritten,1549,64,Binseg,AR,1.546520441961912e+17,63.0957344480193,0.5473811626434326
414,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Mala,2.2785384102471586e+19,0.001,0.9371089935302734
415,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Mala,2.2785384102471586e+19,0.015848931924611134,0.9266653060913086
416,dataset_oth_db,1335,bytesWritten,1549,1,Binseg,Mala,2.2785384102471586e+19,0.25118864315095796,0.9350917339324951
