,duration,size
5e1de623928715c8ce972f4b,178.0,84800.0
5e1de6d7928715c8ce972f88,175.0,84623.0
5e1de6f0928715c8ce972f95,325.0,145725.0
5e1de781928715c8ce972fc9,189.0,89183.0
5e1de830928715c8ce973001,320.0,142274.0
5e1de83f928715c8ce97300c,190.0,89706.0
5e1de8fd928715c8ce973050,171.0,82598.0
5e1de96f928715c8ce97307c,331.0,149264.0
5e1de9a7928715c8ce973091,155.0,73995.0
5e1dea3d928715c8ce9730c9,155.0,73897.0
5e1deab9928715c8ce9730ed,310.0,140051.0
5e1dead3928715c8ce9730fb,170.0,80496.0
5e1deb7e928715c8ce973136,160.0,77237.0
5e1debf0928715c8ce973160,312.0,141851.0
5e1dec1e928715c8ce973177,175.0,82740.0
5e1decc8928715c8ce9731b1,170.0,80079.0
5e1ded30928715c8ce9731da,355.0,158563.0
5e1ded72928715c8ce9731f7,165.0,78039.0
5e1dee12928715c8ce97322d,157.0,75773.0
5e1dee98928715c8ce97325d,385.0,152512.0
5e1deeb2928715c8ce97326d,175.0,83399.0
5e1def66928715c8ce9732a9,165.0,78733.0
5e1df010928715c8ce9732d6,180.0,85060.0
5e1df012928715c8ce9732df,395.0,177686.0
5e1df0c5928715c8ce973316,175.0,83073.0
5e1df178928715c8ce973349,180.0,87126.0
5e1df19c928715c8ce973357,440.0,197791.0
5e1df22c928715c8ce973386,187.0,89548.0
5e1df2e0928715c8ce9733b6,170.0,80432.0
5e1df354928715c8ce9733d5,555.0,243389.0
5e1df38a928715c8ce9733e8,155.0,72947.0
5e1df421928715c8ce973428,122.0,52829.0
5e1df498928715c8ce97344f,260.0,118853.0
5e1df579928715c8ce973493,370.0,164462.0
5e1df594928715c8ce9734a1,115.0,55090.0
5e1df604928715c8ce9734cf,120.0,57053.0
5e1df67c928715c8ce9734fd,125.0,59816.0
5e1df6ec928715c8ce973524,360.0,160437.0
5e1df6f4928715c8ce97352e,121.0,59718.0
5e1df76c928715c8ce97355b,135.0,64089.0
5e1df7ed928715c8ce973586,135.0,64506.0
5e1df854928715c8ce9735aa,400.0,176842.0
5e1df86f928715c8ce9735b8,110.0,54796.0
5e1df8dd928715c8ce9735e2,112.0,54788.0
5e1df94c928715c8ce97360b,135.0,64674.0
5e1df9cd928715c8ce973636,130.0,61791.0
5e1df9e4928715c8ce973645,415.0,184081.0
5e1dfa4f928715c8ce97366f,118.0,57435.0
5e1dfac7928715c8ce973695,152.0,73626.0
5e1dfb5e928715c8ce9736c4,133.0,64289.0
5e1dfb7f928715c8ce9736d0,410.0,181571.0
5e1dfbe0928715c8ce9736f7,265.0,121730.0
5e1dfce3928715c8ce973749,270.0,125812.0
5e1dfd18928715c8ce97375a,370.0,166220.0
5e1dfdf1928715c8ce9737a9,140.0,68713.0
5e1dfe7d928715c8ce9737d9,132.0,64047.0
5e1dfe8a928715c8ce9737e3,375.0,166633.0
5e1dfeff928715c8ce973810,110.0,55172.0
5e1dff6d928715c8ce973837,132.0,63840.0
5e1dffef928715c8ce973862,125.0,61921.0
5e1dfffc928715c8ce973870,380.0,168698.0
5e1e0068928715c8ce973896,116.0,57049.0
5e1e00e0928715c8ce9738be,131.0,64153.0
5e1e0162928715c8ce9738e9,130.0,62017.0
5e1e0179928715c8ce9738f6,415.0,183813.0
5e1e01e4928715c8ce973923,123.0,59634.0
5e1e025c928715c8ce97394b,140.0,66108.0
5e1e02de928715c8ce973977,125.0,59977.0
5e1e0313928715c8ce973987,400.0,177564.0
5e1e0356928715c8ce9739a2,121.0,59137.0
5e1e03ce928715c8ce9739cf,135.0,64080.0
5e1e0450928715c8ce973a03,128.0,61627.0
5e1e0498928715c8ce973a28,405.0,180494.0
5e1e04d2928715c8ce973a3c,120.0,56676.0
5e1e054a928715c8ce973a6d,140.0,66507.0
5e1e05d7928715c8ce973a9c,116.0,56985.0
5e1e0629928715c8ce973aba,415.0,184257.0
5e1e0645928715c8ce973ac6,115.0,56331.0
5e1e06b3928715c8ce973af2,130.0,61781.0
5e1e0735928715c8ce973b1b,130.0,61349.0
5e1e07b7928715c8ce973b49,130.0,61213.0
5e1e07c3928715c8ce973b56,390.0,173247.0
5e1e082f928715c8ce973b7d,115.0,56355.0
5e1e089d928715c8ce973ba5,140.0,66238.0
5e1e091f928715c8ce973bd7,109.0,52678.0
5e1e0949928715c8ce973bea,355.0,157705.0
5e1e098d928715c8ce973c0e,110.0,52278.0
5e1e09fb928715c8ce973c37,121.0,59348.0
5e1e0a73928715c8ce973c64,120.0,59415.0
5e1e0aa7928715c8ce973c79,370.0,164275.0
5e1e0aeb928715c8ce973c95,115.0,54547.0
5e1e0b5a928715c8ce973cc2,130.0,61913.0
5e1e0bdc928715c8ce973ceb,115.0,54829.0
5e1e0c1a928715c8ce973d00,405.0,182616.0
5e1e0c4a928715c8ce973d19,120.0,57299.0
5e1e0cc2928715c8ce973d46,135.0,63936.0
5e1e0d4e928715c8ce973d7b,130.0,61596.0
5e1e0da9928715c8ce973d9a,360.0,161134.0
5e1e0dd0928715c8ce973dab,119.0,57453.0
5e1e0e48928715c8ce973dd7,130.0,61924.0
5e1e0eca928715c8ce973e02,125.0,59315.0
5e1e0f11928715c8ce973e1f,360.0,160975.0
5e1e0f42928715c8ce973e2f,120.0,56675.0
5e1e0fba928715c8ce973e5e,130.0,61632.0
5e1e103c928715c8ce973e8b,120.0,57235.0
5e1e1079928715c8ce973ea1,400.0,178131.0
5e1e10b5928715c8ce973ebc,120.0,57116.0
5e1e112d928715c8ce973ee7,140.0,66644.0
5e1e11b9928715c8ce973f17,130.0,61351.0
5e1e1200928715c8ce973f32,570.0,253744.0
5e1e123b928715c8ce973f45,110.0,52231.0
5e1e12a9928715c8ce973f71,120.0,56497.0
5e1e1321928715c8ce973f9b,150.0,70224.0
5e1e13b7928715c8ce973fd1,110.0,52615.0
5e1e1425928715c8ce973ffd,120.0,57097.0
5e1e143a928715c8ce97400a,395.0,174885.0
5e1e149d928715c8ce974037,113.0,54555.0
5e1e150b928715c8ce974060,135.0,63863.0
5e1e158d928715c8ce974090,115.0,54937.0
5e1e15bf928715c8ce9740a2,380.0,169008.0
5e1e15fc928715c8ce9740bd,118.0,56957.0
5e1e1674928715c8ce9740ec,128.0,62235.0
5e1e16f6928715c8ce974117,115.0,54304.0
5e1e173c928715c8ce974136,385.0,170994.0
5e1e1764928715c8ce974143,125.0,59372.0
5e1e17dc928715c8ce974170,125.0,61701.0
5e1e185e928715c8ce97419e,130.0,61758.0
5e1e18b8928715c8ce9741c2,390.0,173399.0
5e1e18e0928715c8ce9741d4,115.0,55124.0
5e1e194e928715c8ce9741fd,125.0,59631.0
5e1e19c5928715c8ce974225,120.0,59317.0
5e1e1a3d928715c8ce974254,126.0,61764.0
5e1e1a40928715c8ce97425e,395.0,175057.0
5e1e1abf928715c8ce97428f,111.0,54859.0
5e1e1b2d928715c8ce9742bd,135.0,65893.0
5e1e1bb0928715c8ce9742e8,110.0,55172.0
5e1e1bc5928715c8ce9742f7,360.0,159668.0
5e1e1c1e928715c8ce97431c,116.0,57062.0
5e1e1c96928715c8ce974344,130.0,61394.0
5e1e1d18928715c8ce97436f,115.0,57107.0
5e1e1d2c928715c8ce97437c,370.0,163817.0
5e1e1d86928715c8ce9743a0,115.0,54803.0
5e1e1df4928715c8ce9743cb,130.0,62025.0
5e1e1e76928715c8ce9743f7,115.0,55102.0
5e1e1e9e928715c8ce974408,385.0,170787.0
5e1e1ee4928715c8ce97442b,118.0,56961.0
5e1e1f5c928715c8ce974453,125.0,60061.0
5e1e1fd4928715c8ce97447b,125.0,59134.0
5e1e201a928715c8ce974491,375.0,166769.0
5e1e204c928715c8ce9744a8,120.0,57263.0
5e1e20c4928715c8ce9744d9,130.0,62110.0
5e1e2147928715c8ce974507,112.0,54855.0
5e1e218d928715c8ce974527,375.0,167002.0
5e1e21b5928715c8ce974534,125.0,59587.0
5e1e222d928715c8ce974562,135.0,65966.0
5e1e22af928715c8ce97458b,125.0,59408.0
5e1e22ff928715c8ce9745ad,395.0,175448.0
5e1e2327928715c8ce9745ba,115.0,55197.0
5e1e2395928715c8ce9745ea,135.0,64115.0
5e1e2417928715c8ce974616,121.0,59530.0
5e1e2485928715c8ce97463c,375.0,165762.0
5e1e248f928715c8ce974646,122.0,60124.0
5e1e2507928715c8ce974671,115.0,56808.0
5e1e2575928715c8ce974698,130.0,61787.0
5e1e2600928715c8ce9746c3,310.0,139332.0
5e1e2737928715c8ce97471b,330.0,148323.0
5e1e2881928715c8ce974755,310.0,137797.0
5e1e29b7928715c8ce974793,290.0,129252.0
5e1e2ad9928715c8ce9747d2,325.0,144222.0
5e1e2c1a928715c8ce974817,310.0,140128.0
5e1e2d50928715c8ce97484f,295.0,131248.0
5e1e2e71928715c8ce974883,305.0,135383.0
5e1e2f9d928715c8ce9748c2,300.0,133554.0
5e1e30c9928715c8ce9748f8,295.0,131240.0
5e1e31f6928715c8ce97493f,300.0,133621.0
5e1e3322928715c8ce97497d,315.0,142005.0
5e1e3462928715c8ce9749c6,295.0,131689.0
5e1e358e928715c8ce974a04,295.0,131384.0
5e1e36b1928715c8ce974a39,320.0,141992.0
5e1e37f0928715c8ce974a7a,285.0,126884.0
5e1e3912928715c8ce974aae,305.0,135569.0
5e1e3a3e928715c8ce974ae9,290.0,131071.0
5e1e3b60928715c8ce974b21,280.0,124859.0
5e1e3c79928715c8ce974b55,295.0,131224.0
5e1e3d9b928715c8ce974b9c,275.0,122914.0
5e1e3ea9928715c8ce974bd6,295.0,131608.0
5e1e3fcb928715c8ce974c1b,305.0,135580.0
5e1e40f7928715c8ce974c5a,295.0,131350.0
5e1e4219928715c8ce974c8f,290.0,129493.0
5e1e433b928715c8ce974ccb,275.0,123136.0
5e1e4449928715c8ce974cff,295.0,131348.0
5e1e456b928715c8ce974d39,280.0,125213.0
5e1e4683928715c8ce974d70,295.0,131804.0
5e1e47a6928715c8ce974da5,285.0,127358.0
5e1e48be928715c8ce974de9,305.0,135410.0
5e1e49ea928715c8ce974e21,275.0,123104.0
5e1e4af8928715c8ce974e58,295.0,131484.0
5e1e4c19928715c8ce974e91,280.0,124855.0
5e1e4d32928715c8ce974ec5,275.0,122822.0
5e1e4e40928715c8ce974efe,305.0,135614.0
5e1e4f6c928715c8ce974f36,305.0,135462.0
5e1e5098928715c8ce974f70,290.0,129071.0
5e1e51ba928715c8ce974fa9,290.0,131027.0
5e1e52dd928715c8ce974fde,295.0,133428.0
5e1e53ff928715c8ce97501a,280.0,125175.0
5e1e5516928715c8ce97504f,290.0,131042.0
5e1e5638928715c8ce975088,290.0,129412.0
5e1e5750928715c8ce9750c0,290.0,131442.0
5e1e5873928715c8ce9750f5,395.0,174834.0
5e1e59f9928715c8ce975149,280.0,124915.0
5e1e5b11928715c8ce975181,290.0,129083.0
5e1e5c33928715c8ce9751bc,290.0,129095.0
5e1e5d56928715c8ce9751f3,305.0,135662.0
5e1e5e81928715c8ce975238,290.0,129645.0
5e1e5fa3928715c8ce975277,305.0,135892.0
5e1e60cf928715c8ce9752ad,305.0,135700.0
5e1e61fb928715c8ce9752f5,275.0,122732.0
5e1e630a928715c8ce97532f,290.0,129208.0
5e1e642e928715c8ce975368,275.0,122808.0
5e1e653a928715c8ce97539f,270.0,120389.0
5e1e664a928715c8ce9753d2,290.0,128949.0
5e1e676b928715c8ce97540d,295.0,131310.0
5e1e6896928715c8ce97544e,280.0,124954.0
5e1e69ae928715c8ce975491,285.0,126756.0
5e1e6ac6928715c8ce9754d3,280.0,124909.0
5e1e6bde928715c8ce975507,290.0,129326.0
5e1e6d01928715c8ce97554d,290.0,129213.0
5e1e6e23928715c8ce97558a,270.0,120601.0
5e1e6f32928715c8ce9755bd,305.0,135675.0
5e1e7067928715c8ce9755fc,280.0,110556.0
5e1e7178928715c8ce97562e,355.0,156683.0
5e1e72d5928715c8ce975678,340.0,150777.0
5e1e7429928715c8ce9756bc,330.0,145984.0
5e1e7573928715c8ce97570f,330.0,145889.0
5e1e76bd928715c8ce97575d,350.0,154661.0
5e1e781b928715c8ce9757b4,355.0,156965.0
5e1e7979928715c8ce975801,450.0,197992.0
5e1e7b3b928715c8ce97586b,340.0,150576.0
5e1e7c8f928715c8ce9758cb,330.0,146362.0
5e1e7dda928715c8ce97591b,325.0,143723.0
5e1e7f1a928715c8ce97596a,325.0,143947.0
5e1e8059928715c8ce9759b5,345.0,152478.0
5e1e81ad928715c8ce9759f5,330.0,146178.0
5e1e82f8928715c8ce975a42,400.0,176708.0
5e1e8488928715c8ce975a9d,335.0,148169.0
5e1e85d2928715c8ce975af6,335.0,148393.0
5e1e871c928715c8ce975b4a,335.0,148561.0
5e1e8867928715c8ce975b99,330.0,146257.0
5e1e89b1928715c8ce975bfa,370.0,163681.0
5e1e8b19928715c8ce975c56,410.0,182664.0
5e1e8cb2928715c8ce975cbf,320.0,141588.0
5e1e8df3928715c8ce975cff,345.0,152998.0
5e1e8f47928715c8ce975d48,435.0,191517.0
5e1e90f5928715c8ce975dab,440.0,193723.0
5e1e92ae928715c8ce975e1c,305.0,135325.0
5e1e93e4928715c8ce975e63,325.0,144626.0
5e1e952e928715c8ce975ea2,320.0,142067.0
5e1e966d928715c8ce975ee3,290.0,128594.0
5e1e978f928715c8ce975f25,315.0,139627.0
5e1e98c6928715c8ce975f66,310.0,137829.0
5e1e99fc928715c8ce975fab,300.0,135031.0
5e1e9b28928715c8ce975fe3,295.0,131104.0
5e1e9c54928715c8ce97602c,275.0,121949.0
5e1e9d63928715c8ce97606f,290.0,131136.0
5e1e9e84928715c8ce9760a4,280.0,124579.0
5e1e9f9c928715c8ce9760de,300.0,133120.0
5e1ea0c8928715c8ce97611f,265.0,118255.0
5e1ea1cc928715c8ce976159,280.0,124331.0
5e1ea2e5928715c8ce976195,280.0,124723.0
5e1ea3fd928715c8ce9761c9,270.0,119966.0
5e1ea50b928715c8ce976201,265.0,118135.0
5e1ea60f928715c8ce976236,270.0,120326.0
5e1ea71d928715c8ce976269,265.0,117543.0
5e1ea822928715c8ce9762a2,270.0,122188.0
5e1ea92f928715c8ce9762d6,340.0,151144.0
5e1eaa83928715c8ce976316,265.0,117927.0
5e1eab87928715c8ce97634a,265.0,118143.0
5e1eac8b928715c8ce97637c,270.0,120597.0
5e1ead99928715c8ce9763b4,270.0,119973.0
5e1eaea8928715c8ce9763eb,275.0,123964.0
5e1eafc0928715c8ce97641f,315.0,139868.0
5e1eb0f6928715c8ce976467,320.0,141955.0
5e1eb236928715c8ce9764a7,290.0,128810.0
5e1eb358928715c8ce9764df,285.0,126626.0
5e1eb470928715c8ce976515,310.0,139604.0
5e1eb5a6928715c8ce976558,275.0,122357.0
5e1eb6b4928715c8ce976597,280.0,126770.0
5e1eb7cc928715c8ce9765cb,285.0,128489.0
5e1eb8ef928715c8ce976606,265.0,117903.0
5e1eb9f3928715c8ce97663a,270.0,122333.0
5e1ebb01928715c8ce97666d,275.0,123812.0
5e1ebc0e928715c8ce9766a7,295.0,130945.0
5e1ebd30928715c8ce9766dd,280.0,124548.0
5e1ebe49928715c8ce976715,280.0,124611.0
5e1ebf61928715c8ce97674d,270.0,120374.0
5e1ec06f928715c8ce976780,275.0,122677.0
5e1ec17d928715c8ce9767b9,280.0,124268.0
5e1ec295928715c8ce9767ef,280.0,124460.0
5e1ec3ae928715c8ce976823,275.0,124268.0
5e1ec4be928715c8ce97685e,270.0,120006.0
5e1ec5ca928715c8ce976891,265.0,119790.0
5e1ec6cd928715c8ce9768c8,265.0,118398.0
5e1ec7d1928715c8ce9768fd,280.0,124499.0
5e1ec8e9928715c8ce976931,280.0,124883.0
5e1eca02928715c8ce97696b,265.0,117791.0
5e1ecb06928715c8ce97699f,290.0,128649.0
5e1ecc28928715c8ce9769d8,275.0,121981.0
5e1ecd36928715c8ce976a0f,270.0,119757.0
5e1ece44928715c8ce976a42,260.0,115208.0
5e1ecf4a928715c8ce976a79,285.0,126450.0
5e1ed06a928715c8ce976ab1,265.0,119494.0
5e1ed16e928715c8ce976ae3,290.0,128737.0
5e1ed286928715c8ce976b1e,265.0,117743.0
5e1ed394928715c8ce976b52,270.0,120157.0
5e1ed4a3928715c8ce976b89,275.0,121964.0
5e1ed5bb928715c8ce976bc1,275.0,124028.0
5e1ed6d3928715c8ce976bf5,300.0,132879.0
5e1ed7ff928715c8ce976c31,280.0,124316.0
5e1ed917928715c8ce976c67,270.0,120086.0
5e1eda26928715c8ce976c9a,285.0,126858.0
5e1edb47928715c8ce976cd7,285.0,126561.0
5e1edc5f928715c8ce976d0b,280.0,124412.0
5e1edd77928715c8ce976d44,280.0,124747.0
5e1ede8f928715c8ce976d7b,260.0,117799.0
5e1edf94928715c8ce976dad,280.0,124507.0
5e1ee0ac928715c8ce976def,260.0,117670.0
5e1ee1b0928715c8ce976e2a,310.0,137302.0
5e1ee2e6928715c8ce976e66,280.0,124356.0
5e1ee3fe928715c8ce976e9d,290.0,128865.0
5e1ee520928715c8ce976ed2,285.0,128426.0
5e1ee643928715c8ce976f0e,175.0,70244.0
5e1ee6e9928715c8ce976f33,183.0,83533.0
5e1ee7a2928715c8ce976f5d,230.0,105126.0
5e1ee888928715c8ce976f93,215.0,96495.0
5e1ee95a928715c8ce976fc3,225.0,102669.0
5e1eea36928715c8ce976ff1,230.0,102893.0
5e1eeb1d928715c8ce977024,205.0,94130.0
5e1eebe5928715c8ce977053,215.0,97967.0
5e1eecb6928715c8ce977081,215.0,96416.0
5e1eed88928715c8ce9770ae,275.0,122204.0
5e1eee96928715c8ce9770f3,225.0,100950.0
5e1eef72928715c8ce977128,220.0,100855.0
5e1ef04f928715c8ce977156,225.0,100575.0
5e1ef12b928715c8ce977192,200.0,90019.0
5e1ef1e9928715c8ce9771c1,210.0,93970.0
5e1ef2bb928715c8ce9771ee,200.0,89271.0
5e1ef383928715c8ce97721e,285.0,127377.0
5e1ef49b928715c8ce977258,175.0,79129.0
5e1ef545928715c8ce97727d,190.0,85694.0
5e1ef604928715c8ce9772a8,200.0,89731.0
5e1ef6cc928715c8ce9772dc,205.0,92180.0
5e1ef79e928715c8ce97730b,215.0,96217.0
5e1ef870928715c8ce977338,280.0,125286.0
5e1ef987928715c8ce977373,250.0,113664.0
5e1efa81928715c8ce9773a7,250.0,111938.0
5e1efb7c928715c8ce9773d8,235.0,105264.0
5e1efc6c928715c8ce97740c,335.0,149999.0
5e1efdc0928715c8ce977459,192.0,88101.0
5e1efe7e928715c8ce977482,230.0,103030.0
5e1eff64928715c8ce9774b7,230.0,103174.0
5e1f004a928715c8ce9774e8,210.0,94523.0
5e1f011d928715c8ce977515,183.0,83791.0
5e1f01db928715c8ce977545,180.0,81127.0
5e1f028f928715c8ce977570,215.0,96569.0
5e1f0361928715c8ce97759f,205.0,92019.0
5e1f0433928715c8ce9775cc,181.0,84142.0
5e1f04e7928715c8ce9775fa,165.0,77265.0
5e1f0591928715c8ce977625,170.0,77193.0
5e1f063a928715c8ce97764e,170.0,76618.0
5e1f06e5928715c8ce977677,168.0,77265.0
5e1f078f928715c8ce9776a5,175.0,79457.0
5e1f0839928715c8ce9776d1,159.0,72924.0
5e1f08d9928715c8ce9776f9,171.0,79776.0
5e1f0983928715c8ce977722,175.0,81855.0
5e1f0a37928715c8ce977750,180.0,81214.0
5e1f0aeb928715c8ce97777d,170.0,77504.0
5e1f0b95928715c8ce9777a7,170.0,79535.0
5e1f0c40928715c8ce9777d0,165.0,74962.0
5e1f0ce0928715c8ce9777fc,172.0,79695.0
5e1f0d8a928715c8ce977828,162.0,74955.0
5e1f0e2a928715c8ce977851,170.0,77122.0
5e1f0ed4928715c8ce97787a,164.0,74923.0
5e1f0f74928715c8ce9778a2,163.0,75058.0
5e1f1014928715c8ce9778cf,165.0,75091.0
5e1f10b4928715c8ce9778fa,160.0,75289.0
5e1f1154928715c8ce977922,170.0,77362.0
5e1f11ff928715c8ce97794b,165.0,75018.0
5e1f129f928715c8ce977977,168.0,77202.0
5e1f1349928715c8ce9779a3,177.0,81807.0
5e1f13fd928715c8ce9779ce,163.0,75258.0
5e1f149d928715c8ce9779f6,171.0,79776.0
5e1f1547928715c8ce977a23,164.0,74891.0
5e1f15e6928715c8ce977a4d,165.0,75091.0
5e1f1686928715c8ce977a77,170.0,76994.0
5e1f1727928715c8ce977a9f,165.0,75211.0
5e1f17c7928715c8ce977ac7,164.0,75099.0
5e1f1867928715c8ce977af4,157.0,72812.0
5e1f1907928715c8ce977b1f,165.0,74851.0
5e1f19a7928715c8ce977b47,180.0,81305.0
5e1f1a5b928715c8ce977b71,170.0,76986.0
5e1f1afb928715c8ce977b9d,158.0,72931.0
5e1f1b9b928715c8ce977bc8,170.0,79536.0
5e1f1c46928715c8ce977bf2,159.0,72603.0
5e1f1ce6928715c8ce977c1a,185.0,83342.0
5e1f1d9a928715c8ce977c44,164.0,75066.0
5e1f1e3a928715c8ce977c72,170.0,76946.0
5e1f1eda928715c8ce977c9c,175.0,79520.0
5e1f1f84928715c8ce977cc6,166.0,77594.0
5e1f2026928715c8ce977cee,170.0,77002.0
5e1f20ce928715c8ce977d1c,170.0,76833.0
5e1f2178928715c8ce977d48,165.0,75058.0
5e1f2223928715c8ce977d71,180.0,80768.0
5e1f22d7928715c8ce977d9b,170.0,76545.0
5e1f2381928715c8ce977dc8,157.0,72716.0
5e1f2422928715c8ce977df3,158.0,72579.0
5e1f24c1928715c8ce977e1c,165.0,74754.0
5e1f2561928715c8ce977e44,170.0,76706.0
5e1f260b928715c8ce977e6d,155.0,70726.0
5e1f26aa928715c8ce977e9b,162.0,74931.0
5e1f274a928715c8ce977ec5,162.0,74802.0
5e1f27eb928715c8ce977eed,160.0,72740.0
5e1f288b928715c8ce977f15,158.0,72571.0
5e1f292b928715c8ce977f41,157.0,72621.0
5e1f29cb928715c8ce977f6c,157.0,72845.0
5e1f2a6b928715c8ce977f95,160.0,72845.0
5e1f2b0b928715c8ce977fbd,162.0,75371.0
5e1f2bab928715c8ce977fe5,165.0,74515.0
5e1f2c4b928715c8ce978013,171.0,79754.0
5e1f2cf6928715c8ce97803e,160.0,72900.0
5e1f2d96928715c8ce978066,164.0,74555.0
5e1f2e40928715c8ce97808f,170.0,76882.0
5e1f2eeb928715c8ce9780bd,272.0,109714.0
5e1f2ff6928715c8ce9780f5,370.0,166636.0
5e1f3161928715c8ce978134,336.0,150901.0
5e1f32b6928715c8ce97817d,285.0,129725.0
5e1f33ce928715c8ce9781b7,395.0,177026.0
5e1f3554928715c8ce978207,378.0,168657.0
5e1f36d0928715c8ce978254,312.0,140359.0
5e1f3806928715c8ce97829b,380.0,170488.0
5e1f3983928715c8ce9782e0,341.0,152705.0
5e1f3ad6928715c8ce97832a,366.0,164073.0
5e1f3c3e928715c8ce97836d,345.0,155181.0
5e1f3d92928715c8ce9783b7,385.0,170933.0
5e1f3f0f928715c8ce9783fc,381.0,171055.0
5e1f408b928715c8ce978451,345.0,152555.0
5e1f41df928715c8ce97849a,360.0,161621.0
5e1f4347928715c8ce9784ed,472.0,209923.0
5e1f451d928715c8ce97854f,352.0,157253.0
5e1f467b928715c8ce978598,352.0,157412.0
5e1f47d9928715c8ce9785da,505.0,224258.0
5e1f49ce928715c8ce97863d,380.0,168071.0
5e1f4b4a928715c8ce97868e,363.0,161669.0
5e1f4cbb928715c8ce9786d5,311.0,140571.0
5e1f4df1928715c8ce978711,352.0,157480.0
5e1f4f50928715c8ce978756,448.0,198209.0
5e1f5112928715c8ce9787b1,484.0,214614.0
5e1f52fc928715c8ce97880a,345.0,153144.0
5e1f545b928715c8ce978855,355.0,159884.0
5e1f55c2928715c8ce978898,366.0,164096.0
5e1f5734928715c8ce9788ec,351.0,157378.0
5e1f5892928715c8ce978936,345.0,152878.0
5e1f59f1928715c8ce978981,365.0,163994.0
5e1f5b63928715c8ce9789be,307.0,137933.0
5e1f5c99928715c8ce9789fd,310.0,137950.0
5e1f5dcf928715c8ce978a34,308.0,138168.0
5e1f5f04928715c8ce978a78,316.0,142268.0
5e1f6045928715c8ce978ac1,296.0,133438.0
5e1f6171928715c8ce978b02,295.0,133554.0
5e1f629d928715c8ce978b3b,330.0,146899.0
5e1f63e7928715c8ce978b8b,335.0,148986.0
5e1f653c928715c8ce978c08,279.0,125301.0
5e1f6654928715c8ce978c58,302.0,135925.0
5e1f6780928715c8ce978c9c,455.0,202684.0
5e1f694b928715c8ce978cef,300.0,133204.0
5e1f6a78928715c8ce978d30,328.0,146759.0
5e1f6bc2928715c8ce978d6c,337.0,151011.0
5e1f6d16928715c8ce978db3,328.0,146815.0
5e1f6e60928715c8ce978dff,460.0,203360.0
5e1f702d928715c8ce978e75,530.0,236817.0
5e1f723e928715c8ce978f19,625.0,278754.0
5e1f74b4928715c8ce978ff3,1055.0,466187.0
5e1f78ce928715c8ce979188,1023.0,452808.0
5e1f7ccb928715c8ce9792e7,1005.0,445652.0
5e1f80b3928715c8ce979439,1135.0,500945.0
5e1f851c928715c8ce979612,1385.0,611532.0
5e1f8a81928715c8ce9797db,1456.0,642329.0
5e1f902b928715c8ce9799d6,1088.0,479832.0
5e1f946d928715c8ce979b46,2485.0,1090009.0
5e1f9e1e928715c8ce979e2b,1875.0,824506.0
5e1fa56c928715c8ce97a03c,1610.0,713801.0
5e1fabb6928715c8ce97a20e,1460.0,639775.0
5e1fb16a928715c8ce97a3fd,1310.0,577324.0
5e1fb67e928715c8ce97a5bc,1250.0,554961.0
5e1fbb60928715c8ce97a777,1280.0,562877.0
5e1fc061928715c8ce97a929,1130.0,497101.0
5e1fc4cb928715c8ce97aaaa,1490.0,655627.0
5e1fca9d928715c8ce97ac21,1275.0,564011.0
5e1fcf9d928715c8ce97ada1,1410.0,622940.0
5e1fd520928715c8ce97af12,1145.0,502885.0
5e1fd99e928715c8ce97b07f,815.0,360419.0
5e1fdcc8928715c8ce97b1c5,1305.0,575673.0
5e1fe1dc928715c8ce97b310,1925.0,848420.0
5e1fe967928715c8ce97b53e,1490.0,656001.0
5e1fef39928715c8ce97b708,1600.0,704164.0
5e1ff579928715c8ce97b8a8,1720.0,756981.0
5e1ffc31928715c8ce97baa9,1455.0,639713.0
5e2001db928715c8ce97bc65,1611.0,713411.0
5e200825928715c8ce97bec5,1740.0,766407.0
5e200ef1928715c8ce97c11c,1550.0,682109.0
5e2014ff928715c8ce97c393,1695.0,746502.0
5e201b9a928715c8ce97c50a,1240.0,546057.0
5e202071928715c8ce97c65e,1300.0,573505.0
5e202586928715c8ce97c7d2,843.0,373891.0
5e2028ce928715c8ce97c8e3,1355.0,595755.0
5e202e14928715c8ce97ca95,867.0,383630.0
5e20317b928715c8ce97cbf7,1460.0,643573.0
5e203725928715c8ce97ce0e,1285.0,567251.0
5e203c24928715c8ce97cfd4,1690.0,743662.0
5e2042bf928715c8ce97d233,1590.0,700569.0
5e2048eb928715c8ce97d4c6,1675.0,738780.0
5e204f71928715c8ce97d6e0,1105.0,487064.0
5e2053be928715c8ce97d891,1330.0,590591.0
5e2058f0928715c8ce97daad,1420.0,625953.0
5e205e7c928715c8ce97dcf5,1195.0,526163.0
5e206323928715c8ce97de4b,1570.0,694510.0
5e206945928715c8ce97e05e,1035.0,456822.0
5e206d4a928715c8ce97e1c9,900.0,400244.0
5e2070ce928715c8ce97e305,1215.0,539612.0
5e207589928715c8ce97e4d9,828.0,368833.0
5e2078c6928715c8ce97e5e9,1032.0,461433.0
5e207ccd928715c8ce97e761,1099.0,486553.0
5e208119928715c8ce97e91d,1192.0,528630.0
5e2085c0928715c8ce97eb04,580.0,227754.0
5e2087fd928715c8ce97ebee,702.0,310837.0
5e208ab7928715c8ce97ed1c,757.0,336581.0
5e208daf928715c8ce97ee60,893.0,396088.0
5e20912a928715c8ce97efe1,819.0,362243.0
